event_id,customer_id,event_type,event_time
3579,373,logout,2025-03-31 21:00:00
2461,213,purchase,2025-04-01 00:00:00
1249,38,purchase,2025-04-01 01:00:00
1306,48,logout,2025-04-01 01:00:00
2412,207,login,2025-04-01 03:00:00
3431,351,signup,2025-04-01 04:00:00
1095,20,signup,2025-04-01 06:00:00
4258,472,purchase,2025-04-01 07:00:00
4300,478,login,2025-04-01 08:00:00
1635,97,signup,2025-04-01 09:00:00
3709,393,purchase,2025-04-01 09:00:00
2425,209,purchase,2025-04-01 11:00:00
3845,413,logout,2025-04-01 15:00:00
3103,304,purchase,2025-04-01 15:00:00
1134,24,logout,2025-04-01 18:00:00
2938,282,logout,2025-04-01 22:00:00
3424,350,logout,2025-04-02 00:00:00
2177,175,signup,2025-04-02 01:00:00
2471,214,logout,2025-04-02 04:00:00
2649,242,signup,2025-04-02 04:00:00
2142,171,signup,2025-04-02 06:00:00
2920,280,login,2025-04-02 06:00:00
4327,482,logout,2025-04-02 07:00:00
1513,80,login,2025-04-02 08:00:00
2278,188,logout,2025-04-02 09:00:00
4147,455,purchase,2025-04-02 12:00:00
4270,475,signup,2025-04-02 12:00:00
4098,448,purchase,2025-04-02 12:00:00
2717,252,login,2025-04-02 12:00:00
1589,90,login,2025-04-02 13:00:00
2573,230,login,2025-04-02 14:00:00
1700,107,purchase,2025-04-02 14:00:00
2477,215,purchase,2025-04-02 16:00:00
1375,58,login,2025-04-02 18:00:00
1836,127,purchase,2025-04-02 20:00:00
2606,235,purchase,2025-04-02 23:00:00
3422,350,logout,2025-04-02 23:00:00
2849,271,login,2025-04-02 23:00:00
3860,414,purchase,2025-04-03 02:00:00
2346,199,signup,2025-04-03 02:00:00
2411,207,login,2025-04-03 04:00:00
3879,418,signup,2025-04-03 06:00:00
1429,66,signup,2025-04-03 06:00:00
3514,362,logout,2025-04-03 06:00:00
1540,84,signup,2025-04-03 07:00:00
4351,484,purchase,2025-04-03 07:00:00
3115,305,purchase,2025-04-03 08:00:00
1070,15,signup,2025-04-03 10:00:00
4232,465,logout,2025-04-03 10:00:00
2376,202,purchase,2025-04-03 10:00:00
1096,20,logout,2025-04-03 10:00:00
2329,196,purchase,2025-04-03 11:00:00
2618,238,purchase,2025-04-03 12:00:00
2390,204,logout,2025-04-03 14:00:00
2249,184,logout,2025-04-03 17:00:00
2391,204,login,2025-04-03 18:00:00
2746,257,login,2025-04-03 19:00:00
1122,22,login,2025-04-03 21:00:00
3268,326,login,2025-04-03 22:00:00
4094,447,purchase,2025-04-04 00:00:00
1865,131,signup,2025-04-04 04:00:00
3610,378,logout,2025-04-04 06:00:00
1209,34,purchase,2025-04-04 07:00:00
3921,422,logout,2025-04-04 08:00:00
1966,143,logout,2025-04-04 10:00:00
2902,279,signup,2025-04-04 11:00:00
3642,383,signup,2025-04-04 12:00:00
3050,297,signup,2025-04-04 12:00:00
1956,142,logout,2025-04-04 13:00:00
1947,140,login,2025-04-04 15:00:00
3030,294,purchase,2025-04-04 18:00:00
3917,422,purchase,2025-04-04 19:00:00
3403,347,login,2025-04-04 20:00:00
2428,209,login,2025-04-04 22:00:00
3280,329,signup,2025-04-05 03:00:00
3861,415,signup,2025-04-05 05:00:00
1506,79,purchase,2025-04-05 05:00:00
1296,46,login,2025-04-05 06:00:00
1449,68,purchase,2025-04-05 08:00:00
3698,390,login,2025-04-05 08:00:00
4113,450,login,2025-04-05 10:00:00
2704,251,signup,2025-04-05 11:00:00
3471,357,login,2025-04-05 14:00:00
1175,29,purchase,2025-04-05 14:00:00
2994,291,purchase,2025-04-05 18:00:00
2801,265,purchase,2025-04-05 20:00:00
3739,396,logout,2025-04-05 20:00:00
3738,396,login,2025-04-05 22:00:00
1093,19,login,2025-04-05 23:00:00
1029,5,logout,2025-04-06 00:00:00
1326,52,purchase,2025-04-06 01:00:00
4405,492,purchase,2025-04-06 01:00:00
2243,184,purchase,2025-04-06 02:00:00
3460,356,purchase,2025-04-06 03:00:00
2189,177,purchase,2025-04-06 04:00:00
2997,291,login,2025-04-06 08:00:00
2455,212,login,2025-04-06 11:00:00
2936,282,purchase,2025-04-06 14:00:00
2513,220,logout,2025-04-06 14:00:00
2534,224,login,2025-04-06 15:00:00
2442,210,login,2025-04-06 16:00:00
1454,69,purchase,2025-04-06 17:00:00
3189,314,login,2025-04-06 17:00:00
2992,290,purchase,2025-04-06 19:00:00
3137,309,logout,2025-04-06 21:00:00
1126,23,purchase,2025-04-06 22:00:00
1002,1,logout,2025-04-07 01:00:00
1203,33,signup,2025-04-07 03:00:00
3768,400,purchase,2025-04-07 04:00:00
1401,62,purchase,2025-04-07 04:00:00
3413,348,logout,2025-04-07 07:00:00
4071,445,login,2025-04-07 09:00:00
2959,285,purchase,2025-04-07 09:00:00
2874,275,purchase,2025-04-07 09:00:00
2891,278,signup,2025-04-07 10:00:00
3637,382,logout,2025-04-07 15:00:00
2028,154,purchase,2025-04-07 16:00:00
3859,414,login,2025-04-07 16:00:00
1867,131,logout,2025-04-07 18:00:00
3060,298,purchase,2025-04-07 18:00:00
3088,301,login,2025-04-07 19:00:00
2320,195,logout,2025-04-07 22:00:00
2923,281,signup,2025-04-08 03:00:00
4156,456,purchase,2025-04-08 03:00:00
2685,247,login,2025-04-08 05:00:00
1823,125,purchase,2025-04-08 07:00:00
1300,46,purchase,2025-04-08 12:00:00
4080,446,login,2025-04-08 13:00:00
3163,312,login,2025-04-08 13:00:00
2700,250,logout,2025-04-08 14:00:00
2266,186,purchase,2025-04-08 16:00:00
2699,250,purchase,2025-04-08 16:00:00
2664,244,purchase,2025-04-08 17:00:00
1072,15,purchase,2025-04-08 19:00:00
1815,124,purchase,2025-04-08 20:00:00
1227,36,login,2025-04-08 21:00:00
4328,482,purchase,2025-04-08 21:00:00
1055,11,logout,2025-04-08 23:00:00
2614,237,login,2025-04-09 00:00:00
1876,132,login,2025-04-09 02:00:00
3436,352,purchase,2025-04-09 03:00:00
2738,255,purchase,2025-04-09 03:00:00
1769,116,login,2025-04-09 08:00:00
2757,259,signup,2025-04-09 08:00:00
2739,255,login,2025-04-09 09:00:00
3141,310,signup,2025-04-09 10:00:00
1891,134,purchase,2025-04-09 12:00:00
3181,314,purchase,2025-04-09 13:00:00
1760,115,purchase,2025-04-09 13:00:00
4378,488,purchase,2025-04-09 13:00:00
3617,379,login,2025-04-09 14:00:00
3996,433,logout,2025-04-09 16:00:00
1011,2,purchase,2025-04-09 21:00:00
1192,31,logout,2025-04-09 23:00:00
2583,232,login,2025-04-10 05:00:00
3886,418,logout,2025-04-10 08:00:00
2562,229,signup,2025-04-10 08:00:00
1670,102,login,2025-04-10 09:00:00
3400,346,purchase,2025-04-10 13:00:00
1166,28,purchase,2025-04-10 15:00:00
2631,240,login,2025-04-10 15:00:00
2194,178,purchase,2025-04-10 16:00:00
4222,464,purchase,2025-04-10 18:00:00
1618,95,login,2025-04-10 21:00:00
4059,443,login,2025-04-11 03:00:00
1794,121,signup,2025-04-11 07:00:00
3286,330,signup,2025-04-11 07:00:00
1496,78,purchase,2025-04-11 08:00:00
4064,444,logout,2025-04-11 10:00:00
1004,1,logout,2025-04-11 11:00:00
2541,226,purchase,2025-04-11 12:00:00
2127,169,logout,2025-04-11 12:00:00
1076,15,logout,2025-04-11 13:00:00
1729,111,purchase,2025-04-11 15:00:00
2639,240,login,2025-04-11 15:00:00
1863,130,purchase,2025-04-11 17:00:00
1430,66,login,2025-04-11 17:00:00
2450,211,purchase,2025-04-11 18:00:00
2378,202,login,2025-04-12 00:00:00
1880,133,signup,2025-04-12 02:00:00
1077,16,signup,2025-04-12 09:00:00
3495,360,purchase,2025-04-12 10:00:00
3621,380,signup,2025-04-12 11:00:00
3513,362,login,2025-04-12 11:00:00
2114,167,signup,2025-04-12 11:00:00
4306,479,logout,2025-04-12 11:00:00
2529,223,logout,2025-04-12 12:00:00
1561,86,login,2025-04-12 14:00:00
3659,385,login,2025-04-12 15:00:00
2211,180,login,2025-04-12 17:00:00
2781,261,purchase,2025-04-12 19:00:00
4293,477,purchase,2025-04-12 20:00:00
3285,329,purchase,2025-04-12 21:00:00
1897,135,logout,2025-04-12 22:00:00
2345,198,login,2025-04-13 00:00:00
2515,220,purchase,2025-04-13 00:00:00
2714,251,logout,2025-04-13 00:00:00
2797,264,signup,2025-04-13 01:00:00
3451,355,purchase,2025-04-13 04:00:00
3703,392,signup,2025-04-13 04:00:00
3596,375,logout,2025-04-13 05:00:00
2074,160,signup,2025-04-13 06:00:00
4374,488,login,2025-04-13 08:00:00
3367,341,signup,2025-04-13 08:00:00
3987,431,purchase,2025-04-13 08:00:00
4315,481,signup,2025-04-13 09:00:00
3132,308,login,2025-04-13 10:00:00
3790,404,logout,2025-04-13 16:00:00
4353,485,purchase,2025-04-13 16:00:00
2421,208,logout,2025-04-13 19:00:00
4057,443,purchase,2025-04-13 20:00:00
2439,210,purchase,2025-04-13 23:00:00
4131,452,purchase,2025-04-13 23:00:00
3740,396,purchase,2025-04-14 00:00:00
3205,318,logout,2025-04-14 00:00:00
2050,157,signup,2025-04-14 01:00:00
4237,467,signup,2025-04-14 03:00:00
1457,69,purchase,2025-04-14 04:00:00
2265,186,login,2025-04-14 04:00:00
3000,291,purchase,2025-04-14 05:00:00
1791,120,login,2025-04-14 08:00:00
3224,320,signup,2025-04-14 08:00:00
4460,500,purchase,2025-04-14 10:00:00
1592,90,purchase,2025-04-14 10:00:00
3449,354,logout,2025-04-14 13:00:00
3157,311,purchase,2025-04-14 14:00:00
2890,277,purchase,2025-04-14 14:00:00
1893,134,purchase,2025-04-14 15:00:00
2995,291,purchase,2025-04-14 16:00:00
1811,124,login,2025-04-14 17:00:00
3231,320,logout,2025-04-14 19:00:00
2337,197,logout,2025-04-14 20:00:00
3111,305,logout,2025-04-14 20:00:00
3336,337,purchase,2025-04-14 22:00:00
3681,388,logout,2025-04-14 23:00:00
1219,35,logout,2025-04-15 02:00:00
2144,171,logout,2025-04-15 02:00:00
3953,427,signup,2025-04-15 05:00:00
3197,316,signup,2025-04-15 06:00:00
2203,179,login,2025-04-15 06:00:00
4012,436,signup,2025-04-15 07:00:00
4291,477,purchase,2025-04-15 08:00:00
1391,61,login,2025-04-15 08:00:00
1900,135,purchase,2025-04-15 09:00:00
2661,243,purchase,2025-04-15 10:00:00
2864,274,signup,2025-04-15 12:00:00
3990,432,purchase,2025-04-15 13:00:00
3535,367,logout,2025-04-15 14:00:00
1790,120,login,2025-04-15 15:00:00
3620,379,purchase,2025-04-15 15:00:00
3467,356,purchase,2025-04-15 18:00:00
3003,291,logout,2025-04-15 23:00:00
2398,205,purchase,2025-04-16 00:00:00
1097,20,login,2025-04-16 01:00:00
1046,10,signup,2025-04-16 01:00:00
1882,133,purchase,2025-04-16 02:00:00
3318,335,signup,2025-04-16 03:00:00
3722,395,signup,2025-04-16 04:00:00
1038,8,signup,2025-04-16 04:00:00
4082,446,login,2025-04-16 06:00:00
3316,334,login,2025-04-16 08:00:00
3742,397,signup,2025-04-16 10:00:00
2996,291,logout,2025-04-16 11:00:00
1247,38,logout,2025-04-16 12:00:00
2313,194,logout,2025-04-16 14:00:00
3599,376,purchase,2025-04-16 14:00:00
1768,116,logout,2025-04-16 14:00:00
1021,3,login,2025-04-16 17:00:00
2286,189,logout,2025-04-16 17:00:00
1271,41,logout,2025-04-16 18:00:00
1365,57,purchase,2025-04-16 19:00:00
3552,369,login,2025-04-16 19:00:00
1442,67,login,2025-04-16 20:00:00
1883,133,purchase,2025-04-16 20:00:00
4245,469,login,2025-04-16 22:00:00
3547,368,logout,2025-04-16 22:00:00
1967,143,login,2025-04-16 23:00:00
4363,487,login,2025-04-17 00:00:00
2904,279,login,2025-04-17 01:00:00
1932,139,logout,2025-04-17 01:00:00
1995,148,logout,2025-04-17 02:00:00
2843,269,logout,2025-04-17 02:00:00
2695,249,purchase,2025-04-17 03:00:00
1520,81,purchase,2025-04-17 05:00:00
1626,96,logout,2025-04-17 09:00:00
1478,73,login,2025-04-17 11:00:00
2252,185,login,2025-04-17 12:00:00
3278,328,logout,2025-04-17 13:00:00
3756,398,purchase,2025-04-17 15:00:00
1588,90,logout,2025-04-17 18:00:00
2314,194,logout,2025-04-17 19:00:00
1118,22,login,2025-04-17 21:00:00
2170,174,logout,2025-04-18 03:00:00
2556,228,login,2025-04-18 04:00:00
4016,436,purchase,2025-04-18 05:00:00
1702,107,purchase,2025-04-18 08:00:00
1349,55,login,2025-04-18 08:00:00
3259,324,login,2025-04-18 08:00:00
1360,56,login,2025-04-18 10:00:00
1355,56,purchase,2025-04-18 10:00:00
3015,293,purchase,2025-04-18 10:00:00
1969,143,logout,2025-04-18 10:00:00
1875,132,logout,2025-04-18 11:00:00
4273,475,purchase,2025-04-18 11:00:00
3496,360,purchase,2025-04-18 12:00:00
4263,473,purchase,2025-04-18 18:00:00
4373,488,logout,2025-04-18 19:00:00
2148,171,purchase,2025-04-18 21:00:00
3602,376,login,2025-04-18 22:00:00
1681,104,logout,2025-04-18 22:00:00
2750,258,purchase,2025-04-19 01:00:00
4005,434,logout,2025-04-19 03:00:00
2915,280,logout,2025-04-19 03:00:00
1640,97,purchase,2025-04-19 04:00:00
4269,474,logout,2025-04-19 04:00:00
2960,285,purchase,2025-04-19 04:00:00
1269,41,logout,2025-04-19 05:00:00
2158,172,login,2025-04-19 05:00:00
2855,271,login,2025-04-19 05:00:00
3166,312,login,2025-04-19 05:00:00
4457,500,purchase,2025-04-19 06:00:00
1139,25,login,2025-04-19 06:00:00
3371,341,purchase,2025-04-19 08:00:00
2448,211,purchase,2025-04-19 10:00:00
2977,288,purchase,2025-04-19 11:00:00
2131,169,login,2025-04-19 12:00:00
2557,228,purchase,2025-04-19 16:00:00
3729,395,purchase,2025-04-19 18:00:00
1747,113,login,2025-04-20 03:00:00
4422,496,purchase,2025-04-20 08:00:00
1796,121,login,2025-04-20 08:00:00
3039,295,purchase,2025-04-20 10:00:00
4151,455,logout,2025-04-20 10:00:00
2857,271,purchase,2025-04-20 11:00:00
1629,96,login,2025-04-20 11:00:00
1713,109,login,2025-04-20 12:00:00
1470,71,logout,2025-04-20 14:00:00
1308,48,purchase,2025-04-20 18:00:00
4153,455,login,2025-04-20 19:00:00
1516,80,purchase,2025-04-20 20:00:00
3948,426,login,2025-04-20 20:00:00
1085,17,login,2025-04-21 04:00:00
4188,460,purchase,2025-04-21 07:00:00
2865,274,logout,2025-04-21 08:00:00
3877,417,purchase,2025-04-21 11:00:00
4079,446,login,2025-04-21 14:00:00
1985,147,logout,2025-04-21 17:00:00
1580,89,login,2025-04-21 18:00:00
3040,295,login,2025-04-21 18:00:00
1944,140,logout,2025-04-21 19:00:00
1604,92,login,2025-04-21 19:00:00
3465,356,login,2025-04-21 21:00:00
3704,392,login,2025-04-21 22:00:00
1844,128,purchase,2025-04-21 23:00:00
1837,127,logout,2025-04-21 23:00:00
1403,62,login,2025-04-22 00:00:00
2394,205,login,2025-04-22 01:00:00
3850,413,purchase,2025-04-22 02:00:00
2640,240,purchase,2025-04-22 03:00:00
2156,172,purchase,2025-04-22 04:00:00
1377,58,logout,2025-04-22 07:00:00
4020,437,purchase,2025-04-22 08:00:00
3797,406,purchase,2025-04-22 09:00:00
3098,302,purchase,2025-04-22 10:00:00
3423,350,logout,2025-04-22 12:00:00
3734,396,login,2025-04-22 12:00:00
1012,2,purchase,2025-04-22 15:00:00
2364,200,logout,2025-04-22 18:00:00
3735,396,logout,2025-04-22 18:00:00
1553,85,logout,2025-04-22 20:00:00
3207,318,login,2025-04-23 00:00:00
4314,480,logout,2025-04-23 04:00:00
2064,158,logout,2025-04-23 06:00:00
3076,300,purchase,2025-04-23 09:00:00
1813,124,purchase,2025-04-23 10:00:00
1959,142,logout,2025-04-23 13:00:00
1422,65,logout,2025-04-23 13:00:00
3295,331,purchase,2025-04-23 15:00:00
1637,97,logout,2025-04-23 17:00:00
1728,111,login,2025-04-23 19:00:00
1428,65,login,2025-04-23 21:00:00
4261,473,purchase,2025-04-23 21:00:00
3686,389,login,2025-04-24 00:00:00
3745,397,logout,2025-04-24 02:00:00
1283,43,logout,2025-04-24 02:00:00
2097,164,purchase,2025-04-24 03:00:00
1018,3,login,2025-04-24 05:00:00
4204,462,login,2025-04-24 05:00:00
1820,125,purchase,2025-04-24 06:00:00
2449,211,logout,2025-04-24 06:00:00
1850,129,logout,2025-04-24 10:00:00
4044,441,logout,2025-04-24 11:00:00
4389,489,purchase,2025-04-24 12:00:00
3989,432,logout,2025-04-24 12:00:00
4174,458,login,2025-04-24 16:00:00
1396,61,purchase,2025-04-24 17:00:00
3100,303,logout,2025-04-24 19:00:00
3504,361,purchase,2025-04-24 19:00:00
2723,253,logout,2025-04-24 19:00:00
1074,15,logout,2025-04-24 21:00:00
1416,64,login,2025-04-24 21:00:00
2624,239,purchase,2025-04-24 21:00:00
3682,388,purchase,2025-04-24 22:00:00
2191,177,logout,2025-04-25 03:00:00
4415,494,login,2025-04-25 03:00:00
4180,458,purchase,2025-04-25 05:00:00
3664,385,logout,2025-04-25 10:00:00
4150,455,logout,2025-04-25 15:00:00
4385,489,logout,2025-04-25 17:00:00
2179,175,login,2025-04-25 20:00:00
3950,426,purchase,2025-04-25 20:00:00
3369,341,purchase,2025-04-26 01:00:00
3884,418,purchase,2025-04-26 01:00:00
1623,95,logout,2025-04-26 03:00:00
1929,139,login,2025-04-26 04:00:00
3264,325,logout,2025-04-26 05:00:00
2196,178,logout,2025-04-26 05:00:00
1317,51,purchase,2025-04-26 08:00:00
3290,330,login,2025-04-26 08:00:00
2906,279,login,2025-04-26 12:00:00
3341,337,purchase,2025-04-26 12:00:00
3607,378,purchase,2025-04-26 13:00:00
3059,298,purchase,2025-04-26 16:00:00
3339,337,purchase,2025-04-26 20:00:00
1202,32,purchase,2025-04-26 21:00:00
2666,244,logout,2025-04-27 00:00:00
2118,167,login,2025-04-27 04:00:00
3963,428,purchase,2025-04-27 04:00:00
3476,357,login,2025-04-27 05:00:00
3328,336,purchase,2025-04-27 06:00:00
1362,57,purchase,2025-04-27 08:00:00
2270,187,purchase,2025-04-27 11:00:00
2079,161,logout,2025-04-27 19:00:00
3544,367,login,2025-04-27 19:00:00
3793,405,login,2025-04-27 22:00:00
2169,174,purchase,2025-04-28 00:00:00
3537,367,purchase,2025-04-28 00:00:00
1824,125,logout,2025-04-28 01:00:00
4428,496,logout,2025-04-28 02:00:00
1028,5,login,2025-04-28 06:00:00
1120,22,logout,2025-04-28 07:00:00
3019,293,logout,2025-04-28 08:00:00
3700,391,login,2025-04-28 10:00:00
3727,395,purchase,2025-04-28 13:00:00
3713,394,logout,2025-04-28 16:00:00
2568,229,login,2025-04-28 16:00:00
3447,354,purchase,2025-04-28 19:00:00
3112,305,logout,2025-04-28 19:00:00
4290,477,purchase,2025-04-28 21:00:00
1057,11,logout,2025-04-28 21:00:00
4163,456,purchase,2025-04-29 01:00:00
2077,160,login,2025-04-29 01:00:00
3714,394,logout,2025-04-29 05:00:00
3969,429,logout,2025-04-29 06:00:00
2036,154,login,2025-04-29 06:00:00
2212,180,logout,2025-04-29 10:00:00
1338,54,login,2025-04-29 12:00:00
4441,498,login,2025-04-29 13:00:00
2264,186,login,2025-04-29 14:00:00
3229,320,logout,2025-04-29 16:00:00
2538,225,logout,2025-04-29 18:00:00
1397,61,logout,2025-04-29 18:00:00
1717,109,logout,2025-04-29 18:00:00
2210,180,login,2025-04-29 20:00:00
1668,101,purchase,2025-04-29 20:00:00
2988,289,logout,2025-04-29 22:00:00
4435,497,logout,2025-04-30 00:00:00
3562,370,logout,2025-04-30 03:00:00
1643,97,login,2025-04-30 03:00:00
1244,38,login,2025-04-30 06:00:00
4054,442,login,2025-04-30 07:00:00
1511,80,logout,2025-04-30 08:00:00
1532,82,purchase,2025-04-30 10:00:00
2897,278,login,2025-04-30 11:00:00
1758,115,login,2025-04-30 15:00:00
3724,395,login,2025-04-30 18:00:00
2186,176,purchase,2025-04-30 22:00:00
2916,280,purchase,2025-04-30 23:00:00
2393,205,logout,2025-05-01 00:00:00
1519,81,logout,2025-05-01 01:00:00
3212,318,login,2025-05-01 01:00:00
1358,56,logout,2025-05-01 02:00:00
2718,252,logout,2025-05-01 04:00:00
4218,464,purchase,2025-05-01 05:00:00
3291,330,login,2025-05-01 05:00:00
4108,449,purchase,2025-05-01 06:00:00
3191,315,logout,2025-05-01 14:00:00
2887,277,login,2025-05-01 14:00:00
1857,130,login,2025-05-01 14:00:00
3574,373,purchase,2025-05-01 16:00:00
1617,95,login,2025-05-01 18:00:00
4265,474,logout,2025-05-01 18:00:00
1885,133,login,2025-05-01 19:00:00
2167,173,logout,2025-05-01 19:00:00
2638,240,purchase,2025-05-01 20:00:00
2018,151,login,2025-05-01 21:00:00
1153,27,purchase,2025-05-01 23:00:00
1382,59,purchase,2025-05-02 04:00:00
3935,424,purchase,2025-05-02 06:00:00
2602,234,logout,2025-05-02 14:00:00
3383,343,logout,2025-05-02 15:00:00
3572,372,login,2025-05-02 17:00:00
2437,210,purchase,2025-05-02 19:00:00
1644,97,logout,2025-05-02 21:00:00
2542,226,logout,2025-05-02 21:00:00
2744,256,logout,2025-05-02 22:00:00
2782,261,login,2025-05-02 23:00:00
1188,31,login,2025-05-03 00:00:00
4461,500,logout,2025-05-03 01:00:00
2462,213,purchase,2025-05-03 02:00:00
2908,279,logout,2025-05-03 02:00:00
2041,155,purchase,2025-05-03 07:00:00
3749,397,logout,2025-05-03 07:00:00
1441,67,purchase,2025-05-03 09:00:00
2344,198,login,2025-05-03 11:00:00
3329,336,purchase,2025-05-03 12:00:00
4329,482,login,2025-05-03 14:00:00
2468,213,logout,2025-05-03 21:00:00
1213,34,purchase,2025-05-03 22:00:00
3774,402,purchase,2025-05-03 22:00:00
1620,95,purchase,2025-05-03 22:00:00
1398,61,logout,2025-05-04 00:00:00
3453,355,logout,2025-05-04 01:00:00
1835,127,purchase,2025-05-04 01:00:00
1721,110,purchase,2025-05-04 04:00:00
2110,166,login,2025-05-04 04:00:00
4458,500,login,2025-05-04 06:00:00
1171,29,logout,2025-05-04 06:00:00
2927,281,purchase,2025-05-04 09:00:00
3608,378,login,2025-05-04 12:00:00
1709,108,logout,2025-05-04 16:00:00
3994,433,purchase,2025-05-04 16:00:00
1318,51,purchase,2025-05-04 17:00:00
2058,157,logout,2025-05-04 19:00:00
2980,288,purchase,2025-05-04 22:00:00
2755,258,login,2025-05-04 22:00:00
1842,128,login,2025-05-04 23:00:00
1103,20,login,2025-05-05 00:00:00
1638,97,logout,2025-05-05 01:00:00
1303,47,login,2025-05-05 01:00:00
1870,131,login,2025-05-05 02:00:00
4342,483,purchase,2025-05-05 04:00:00
2228,182,login,2025-05-05 07:00:00
1621,95,logout,2025-05-05 09:00:00
2830,268,logout,2025-05-05 10:00:00
1839,127,login,2025-05-05 11:00:00
3017,293,login,2025-05-05 16:00:00
4049,442,login,2025-05-05 18:00:00
2466,213,logout,2025-05-05 21:00:00
2809,266,logout,2025-05-05 22:00:00
2295,190,login,2025-05-05 23:00:00
3094,302,purchase,2025-05-06 01:00:00
2594,233,purchase,2025-05-06 02:00:00
1068,14,purchase,2025-05-06 04:00:00
3433,351,logout,2025-05-06 04:00:00
3275,327,login,2025-05-06 07:00:00
3147,310,logout,2025-05-06 08:00:00
2340,197,purchase,2025-05-06 08:00:00
1788,120,purchase,2025-05-06 11:00:00
3938,425,login,2025-05-06 13:00:00
4008,435,purchase,2025-05-06 15:00:00
2808,266,logout,2025-05-06 18:00:00
2068,159,login,2025-05-06 20:00:00
2204,179,purchase,2025-05-06 22:00:00
1417,64,logout,2025-05-06 22:00:00
1537,83,login,2025-05-06 22:00:00
4322,481,login,2025-05-06 22:00:00
3052,297,purchase,2025-05-06 22:00:00
1575,88,login,2025-05-06 23:00:00
1753,114,login,2025-05-06 23:00:00
2215,180,login,2025-05-07 02:00:00
1795,121,logout,2025-05-07 04:00:00
2299,191,login,2025-05-07 06:00:00
3641,382,purchase,2025-05-07 07:00:00
3862,415,login,2025-05-07 07:00:00
3429,350,login,2025-05-07 10:00:00
2600,234,login,2025-05-07 11:00:00
2986,289,login,2025-05-07 17:00:00
3975,430,login,2025-05-07 17:00:00
1434,66,logout,2025-05-07 17:00:00
1173,29,purchase,2025-05-07 19:00:00
1013,2,login,2025-05-07 22:00:00
2121,168,purchase,2025-05-07 23:00:00
1063,13,logout,2025-05-08 02:00:00
3910,421,logout,2025-05-08 03:00:00
1091,18,login,2025-05-08 05:00:00
3754,398,purchase,2025-05-08 07:00:00
2011,150,purchase,2025-05-08 08:00:00
3075,300,logout,2025-05-08 08:00:00
1217,35,logout,2025-05-08 10:00:00
2551,227,logout,2025-05-08 13:00:00
3126,307,purchase,2025-05-08 15:00:00
1571,87,logout,2025-05-08 15:00:00
2985,289,login,2025-05-08 17:00:00
3828,410,login,2025-05-08 18:00:00
3922,422,logout,2025-05-08 20:00:00
3089,301,purchase,2025-05-08 21:00:00
1238,37,purchase,2025-05-09 00:00:00
3215,319,logout,2025-05-09 02:00:00
3892,419,login,2025-05-09 03:00:00
1154,27,login,2025-05-09 08:00:00
1923,137,login,2025-05-09 12:00:00
1879,132,purchase,2025-05-09 14:00:00
2926,281,logout,2025-05-09 15:00:00
2355,200,purchase,2025-05-09 19:00:00
4429,496,login,2025-05-10 03:00:00
2636,240,logout,2025-05-10 08:00:00
1054,11,logout,2025-05-10 09:00:00
1597,91,logout,2025-05-10 09:00:00
2777,260,logout,2025-05-10 09:00:00
2012,150,purchase,2025-05-10 13:00:00
1246,38,purchase,2025-05-10 13:00:00
3957,427,purchase,2025-05-10 14:00:00
4404,492,purchase,2025-05-10 15:00:00
3800,406,logout,2025-05-10 22:00:00
1958,142,login,2025-05-10 23:00:00
3784,404,login,2025-05-11 01:00:00
1475,72,login,2025-05-11 01:00:00
1394,61,login,2025-05-11 01:00:00
1256,39,login,2025-05-11 02:00:00
1678,103,login,2025-05-11 04:00:00
4040,440,purchase,2025-05-11 05:00:00
3360,340,purchase,2025-05-11 05:00:00
3461,356,logout,2025-05-11 07:00:00
3639,382,purchase,2025-05-11 09:00:00
4095,447,login,2025-05-11 11:00:00
4175,458,purchase,2025-05-11 12:00:00
1777,118,login,2025-05-11 12:00:00
4299,478,purchase,2025-05-11 17:00:00
1781,118,login,2025-05-11 18:00:00
3869,416,login,2025-05-11 18:00:00
2921,280,logout,2025-05-11 21:00:00
1686,105,logout,2025-05-11 22:00:00
3624,380,logout,2025-05-11 22:00:00
3392,345,login,2025-05-11 23:00:00
3041,295,logout,2025-05-11 23:00:00
3765,399,purchase,2025-05-12 03:00:00
1976,144,logout,2025-05-12 04:00:00
3844,413,logout,2025-05-12 07:00:00
3136,309,logout,2025-05-12 08:00:00
2404,206,logout,2025-05-12 12:00:00
3509,362,purchase,2025-05-12 13:00:00
3457,355,purchase,2025-05-12 13:00:00
2070,159,login,2025-05-12 16:00:00
4274,475,login,2025-05-12 19:00:00
3388,344,purchase,2025-05-12 19:00:00
3299,331,logout,2025-05-12 20:00:00
1172,29,purchase,2025-05-12 20:00:00
1789,120,purchase,2025-05-12 21:00:00
3839,412,logout,2025-05-13 02:00:00
3079,300,purchase,2025-05-13 04:00:00
1105,21,logout,2025-05-13 08:00:00
2409,206,purchase,2025-05-13 11:00:00
4038,440,login,2025-05-13 11:00:00
2605,235,login,2025-05-13 15:00:00
3643,383,logout,2025-05-13 17:00:00
4092,447,purchase,2025-05-13 19:00:00
2374,202,purchase,2025-05-13 20:00:00
1260,40,purchase,2025-05-13 21:00:00
2067,159,login,2025-05-13 21:00:00
2530,223,login,2025-05-13 22:00:00
3763,399,login,2025-05-13 23:00:00
1127,23,logout,2025-05-14 02:00:00
4208,463,login,2025-05-14 03:00:00
